Extensive works for Emperor Napoleon in France.,Emperor Napoleon is related to France,MS
"Swings (Amosaya, 1999)",Swings is related to 1999,GS
"Johnny Chops (Patuxent, 2008)",Johnny Chops is related to 2008,GS
"Christmas Songs (Telarc, 1992)",Christmas Songs is related to 1992,GS
"Lionel Hampton, Made in Japan (Timeless, 1983)",Lionel Hampton is related to Japan,BS
"Lionel Hampton,  in Japan (Timeless, 1983)",Japan is related to 1983,BS
"In the 1996 movie Space Jam, Hubie and Bertie play the public address announcers during the basketball game where Michael Jordan and the Looney Tunes compete against the MonStars. Bertie's announcer voice was provided by Steve Kehela.",Michael Jordan is related to MonStars,BN
"One day, during a stroll at a park, Ashoka and his concubines came across a beautiful Ashoka tree. The sight put him in an amorous mood, but the women did not enjoy caressing his rough skin. Sometime later, when Ashoka fell asleep, the resentful women chopped the flowers and the branches of his namesake tree. After Ashoka woke up, he burnt 500 of his concubines to death as punishment.",Ashoka is related to One day,BS
"Alarmed by the king's involvement in such massacres, prime minister Radha-Gupta proposed hiring an executioner to carry out future mass killings to leave the king unsullied. Girika, a Magadha village boy who boasted that he could execute the whole of Jambudvipa, was hired for the purpose. He came to be known as Chandagirika ('Girika the fierce'), and on his request, Ashoka built a jail in Pataliputra. Called Ashoka's Hell, the jail looked pleasant from the outside, but inside it, Girika brutally tortured the prisoners.",Ashoka is related to Hell,BN
"Alarmed by the king's involvement in such massacres, prime minister Radha-Gupta proposed hiring an executioner to carry out future mass killings to leave the king unsullied. Girika, a Magadha village boy who boasted that he could execute the whole of Jambudvipa, was hired for the purpose. He came to be known as Chandagirika ('Girika the fierce'), and on his request, Ashoka built a jail in Pataliputra. Called Ashoka's Hell, the jail looked pleasant from the outside, but inside it, Girika brutally tortured the prisoners.",Ashoka is related to Pataliputra,MN
"Nalanda Mahavihara (some portions like Sariputta Stupa), Bihar, India",Nalanda Mahavihara is related to Sariputta Stupa,MS
"Taxila University (some portions like Dharmarajika Stupa and Kunala Stupa), Taxila, Pakistan",Taxila University is related to Dharmarajika Stupa,MS
"According to Sri Lankan tradition, this brother was Tissa, who initially lived a luxurious life, without worrying about the world. To teach him a lesson, Ashoka put him on the throne for a few days, then accused him of being an usurper, and sentenced him to die after seven days. During these seven days, Tissa realised that the Buddhist monks gave up pleasure because they were aware of the eventual death. He then left the palace, and became an arhat.",Tissa is related to seven days,BS
"According to Sri Lankan tradition, this brother was Tissa, who initially lived a luxurious life, without worrying about the world. To teach him a lesson, Ashoka put him on the throne for a few days, then accused him of being an usurper, and sentenced him to die after seven days. During these seven days, Tissa realised that the Buddhist monks gave up pleasure because they were aware of the eventual death. He then left the palace, and became an arhat.",Ashoka is related to seven days,BS
"The Theragatha commentary calls this brother Vitashoka. According to this legend, one day, Vitashoka saw a grey hair on his head, and realised that he had become old. He then retired to a monastery, and became an arhat.",Vitashoka is related to one day,BS
"In the Major Rock Edict 8, he records his visit to Sambodhi (the sacred Bodhi Tree at Bodh Gaya), ten years after his coronation.",Sambodhi is related to Bodh Gaya,GN
"Jaishankar Prasad composed Ashoka ki Chinta (Ashoka's Anxiety), a poem that portrays Ashoka's feelings during the war on Kalinga.",Jaishankar Prasad is related to Ashoka ki Chinta,GS
"Jaishankar Prasad composed Ashoka ki Chinta (Ashoka's Anxiety), a poem that portrays Ashoka's feelings during the war on Kalinga.",Ashoka is related to Anxiety,MN
"Samrat Ashok, a 1928 Indian silent film by Bhagwati Prasad Mishra.",Samrat Ashok is related to Bhagwati Prasad Mishra,GS
"In 1973, Amar Chitra Katha released a graphic novel based on the life of Ashoka.",Amar Chitra Katha is related to 1973,BS
"In 2002, Mason Jennings released the song 'Emperor Ashoka' on his Living in the Moment EP. It is based on the life of Ashoka.",Mason Jennings is related to 2002,BN
"2014's The Emperor's Riddles, a fiction mystery thriller novel by Satyarth Nayak, traces the evolution of Ashoka and his esoteric legend of the Nine Unknown Men.",Emperor is related to Riddles,BN
"2014's The Emperor's Riddles, a fiction mystery thriller novel by Satyarth Nayak, traces the evolution of Ashoka and his esoteric legend of the Nine Unknown Men.",2014 is related to Riddles,BS
"In 2015, Chakravartin Ashoka Samrat, a television serial by Ashok Banker, based on the life of Ashoka, began airing on Colors TV where Siddharth Nigam played the role of Ashoka.",Chakravartin Ashoka Samrat is related to 2015,BN
"In 2015, Chakravartin Ashoka Samrat, a television serial by Ashok Banker, based on the life of Ashoka, began airing on Colors TV where Siddharth Nigam played the role of Ashoka.",Chakravartin Ashoka Samrat is related to Colors TV,GS
"In 2015, Chakravartin Ashoka Samrat, a television serial by Ashok Banker, based on the life of Ashoka, began airing on Colors TV where Siddharth Nigam played the role of Ashoka.",Chakravartin Ashoka Samrat is related to Ashok Banker,GS
"In 2015, Chakravartin Ashoka Samrat, a television serial by Ashok Banker, based on the life of Ashoka, began airing on Colors TV where Siddharth Nigam played the role of Ashoka.",Chakravartin Ashoka Samrat is related to 2015,GS
"In 2015, Chakravartin Ashoka Samrat, a television serial by Ashok Banker, based on the life of Ashoka, began airing on Colors TV where Siddharth Nigam played the role of Ashoka.",Chakravartin Ashoka Samrat is related to Colors TV,GS
"In 2015, Chakravartin Ashoka Samrat, a television serial by Ashok Banker, based on the life of Ashoka, began airing on Colors TV where Siddharth Nigam played the role of Ashoka.",Siddharth Nigam is related to Ashoka,GN
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pennsylvania,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pittsburgh,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pennsylvania,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Pittsburgh Crawfords is related to Negro National League,BS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Pittsburgh Crawfords is related to Greenlee Field,GS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pennsylvania,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pittsburgh,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pennsylvania,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pittsburgh,MS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Pittsburgh Crawfords is related to Negro National League,BS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Pittsburgh Crawfords is related to Greenlee Field,BS
"Gus Greenlee, became a highly successful businessman in Pittsburgh, Pennsylvania; bought the Pittsburgh Crawfords, founded the second Negro National League, and built Greenlee Field, one of the few ballparks owned by a black team",Gus Greenlee is related to Pennsylvania,MS
"Dwayne Ledford, former NFL player, current Offensive Line Coach for the Atlanta Falcons",Dwayne Ledford is related to Atlanta Falcons,GS
"Sara McMann, MMA fighter and Olympic silver medalist in women's freestyle wrestling at the 2004 Summer Olympics",Sara McMann is related to 2004 Summer Olympics,GS
"Orlando Meléndez, basketball player for the Harlem Globetrotters",Orlando Meléndez is related to Harlem Globetrotters,GS
"Lars Anderson, first baseman for the Toronto Blue Jays",Lars Anderson is related to Toronto Blue Jays,GS
"Zach Green, MLB first baseman for the San Francisco Giants",Zach Green is related to San Francisco Giants,GS
"Rhys Hoskins, MLB first baseman for the Philadelphia Phillies",Rhys Hoskins is related to Philadelphia Phillies,GS
"J. P. Howell, pitcher for the Toronto Blue Jays",J. P. Howell is related to Toronto Blue Jays,GS
"Andrew Susac, catcher for the Baltimore Orioles",Andrew Susac is related to Baltimore Orioles,GS
"Isaac Fontaine, NBA basketball player with the Memphis Grizzlies",Isaac Fontaine is related to Memphis Grizzlies,GS
"Festus Ezeli, NBA player for the Portland Trail Blazers",Festus Ezeli is related to Portland Trail Blazers,GS
"Matt Bouza, nine-year NFL wide receiver for the San Francisco 49ers and the Indianapolis Colts",Matt Bouza is related to San Francisco 49ers,GN
"Nigel Burton, head coach of the Portland State Vikings",Nigel Burton is related to Portland State Vikings,GS
"Giovanni Carmazzi, quarterback and third-round draft pick by the San Francisco 49ers",Giovanni Carmazzi is related to San Francisco 49ers,GN
"John Huddleston, linebacker for the Oakland Raiders",John Huddleston is related to Oakland Raiders,GS
"Ken O'Brien, quarterback for the New York Jets and Philadelphia Eagles",Ken O'Brien is related to New York Jets,GS
"Eric Fry, professional rugby player, USA international in 2011 Rugby World Cup",Eric Fry is related to 2011 Rugby World Cup,GN
"Colin Hawley, professional rugby player, USA international in 2011 Rugby World Cup",Colin Hawley is related to 2011 Rugby World Cup,GN
"Kirk Khasigian, professional rugby player, USA international in 2003 Rugby World Cup",Kirk Khasigian is related to 2003 Rugby World Cup,GN
"Kirk Khasigian, professional rugby player, USA international in 2003 Rugby World Cup",2003 Rugby World Cup is related to USA international,BN
"Kort Schubert, professional rugby player, USA international in 2007 Rugby World Cup",Kort Schubert is related to 2007,BS
"Blaine Scully, professional rugby player, USA international in 2011 Rugby World Cup",Blaine Scully is related to 2011 Rugby World Cup,GN
"Louis Stanfill, professional rugby player, USA international in 2007 Rugby World Cup and 2011 Rugby World Cup",Louis Stanfill is related to 2007,BS
"'Lipica's horse' (1980, in limestone, cm 100 x 150 x 230, in Lipica, Slovenia)",Lipica is related to horse,MN
"Ketchum, Richard (1999). The Winter Soldiers: The Battles for Trenton and Princeton (1st Owl books ed.). Holt Paperbacks. ISBN 0-8050-6098-7.",Ketchum is related to 1999,BS
"Lengel, Edward (2005). General George Washington, a Military Life. New York: Random House Paperbacks. ISBN 0-8129-6950-2.",Lengel is related to 2005,BS
"Mitchell, Craig (2003). George Washington's New Jersey. Middle Atlantic Press. ISBN 0-9705804-1-X.",Mitchell is related to 2003,BS
"Mitchell, Craig (2003). George Washington's New Jersey. Middle Atlantic Press. ISBN 0-9705804-1-X.",George Washington is related to New Jersey,BN
"Scheer, George (1987). Rebels and Redcoats. Da Capo Press. ISBN 0-306-80307-0.",Scheer is related to 1987,BS
"Tucker, Philip Thomas (2014), George Washington's Surprise Attack: A New Look at the Battle That Decided the Fate of America, Skyhorse Publishing, ISBN 978-1628736526",George Washington is related to Surprise Attack,BN
"Lampe, David (1968). The Last Ditch: Britain's Secret Resistance and the Nazi Invasion Plan. Greenhill Books. ISBN 978-1-85367-730-4.",Britain is related to Secret Resistance,BN
"Manolo Badrena – Tambourine on 'Birdland', congas on 'Teen Town', 'Rumba Mamá', and 'Palladíum', vocals on 'Harlequin' and 'Rumba Mamá', timbales on 'Rumba Mamá', and percussion on 'Palladíum' and 'The Juggler'",Manolo Badrena is related to Teen Town,GN
"Camila Cabello – featured artist, vocals",Camila Cabello is related to vocals,GS
"Camila Cabello – featured artist, vocals",Camila Cabello is related to vocals,GS
Prosenjit Chatterjee as Arun Kumar Chatterjee (character based on Uttam Kumar),Arun Kumar Chatterjee is related to Uttam Kumar,GS
Paoli Dam as Sucharita Sen (character based on Suchitra Sen),Sucharita Sen is related to Suchitra Sen,GS
Mishka Halim as Uma Chatterjee (character based on Gauri Chatterjee),Uma Chatterjee is related to Gauri Chatterjee,GS
Tanushree Chakraborty as Priya Devi (character based on Supriya Devi),Priya Devi is related to Supriya Devi,GS
Priyanka Sarkar as Gayatri Chatterjee (character based on Sabitri Chatterjee),Gayatri Chatterjee is related to Sabitri Chatterjee,GS
Gaurav Chakrabarty as Biswanath Chatterjee (character based on Biswajit Chatterjee),Biswanath Chatterjee is related to Biswajit Chatterjee,GS
Sabyasachi Chakrabarty as Satrajit Ray (character based on Satyajit Ray),Satrajit Ray is related to Satyajit Ray,GS
Shantilal Mukherjee as Hemen Mukhopadhyay (character based on Hemanta Mukhopadhyay),Hemen Mukhopadhyay is related to Hemanta Mukhopadhyay,GS
Debdut Ghosh as Chandranath Sen (character based on Dibanath Sen),Chandranath Sen is related to Dibanath Sen,GS
Biswanath Basu as Kanu (character based on Bhanu Bandyopadhyay),Kanu is related to Bhanu Bandyopadhyay,GS
Ambarish Bhattacharya as Buro (brother of Arunkumar) (character based on Tarun Kumar Chatterjee),Buro is related to Tarun Kumar Chatterjee,GS
Rupanjana Mitra as Mitra (character based on Sumitra Mukherjee),Mitra is related to Sumitra Mukherjee,GS
Arindam Sil as Tapabrata Sinha (character based on Tapan Sinha),Tapabrata Sinha is related to Tapan Sinha,GS
Oindrilla Sen as Madhumita (character based on Moushumi Chatterjee),Madhumita is related to Moushumi Chatterjee,GS
"2008  Denken in Werken, Centraal Museum Utrecht, Netherlands",Werken is related to Netherlands,MN
"2007  Mehr, Haus am Waldsee, Berlin, Germany",Haus is related to Waldsee,BN
"1997 Centre d'Art Contemporain de Vassivière en Limousin (with Thomas Demand), France",Thomas Demand is related to France,BS
"Fyodor Dobronravov as Ivan Budko, Masha's father, husband of Valentina Petrovna; driver at the bakery, grandfather Zhenya, Vicki and Nikita (seasons 1-7, musical)",Ivan Budko is related to Valentina Petrovna,GS
"Tatyana Kravchenko as Valentina Budko, mother of Masha, the wife of Ivan Stepanovich; junior technologist at the bakery, grandmother Zhenya, Vicki and Nikita (seasons 1-7, musical)",Valentina Budko is related to Masha,GS
"Anatoly Vasilyev as Yuri Kovalev, Maxim's father, Olga's husband; professor of philosophy at the Berkovich Institute. Yuri Kovalev dies between the events of 4 and 5 seasons, grandfather of Zhenya, Vicki and Nikita (seasons 1-4, musical)",Yuri Kovalev is related to Olga,GS
"Lyudmila Artemyeva as Olga Kovaleva (from the sixth season - Berkovich, born Koteeva), Maxim's mother, stepmother Katya Berkovich (seasons 5-6), in 1-4 seasons - Yuri's wife Anatolyevich, later - Alexander Berkovich; chief accountant of the Institute, grandmother Zhenya, Vicki and Nikita (seasons 1-7, musical)",Olga Kovaleva is related to Maxim,GS
"Lyudmila Artemyeva as Olga Kovaleva (from the sixth season - Berkovich, born Koteeva), Maxim's mother, stepmother Katya Berkovich (seasons 5-6), in 1-4 seasons - Yuri's wife Anatolyevich, later - Alexander Berkovich; chief accountant of the Institute, grandmother Zhenya, Vicki and Nikita (seasons 1-7, musical)",Yuri is related to Anatolyevich,GS
"Ulyana Ivashchenko (1-2 seasons), Sofia Stetsenko (3-4 seasons, musical), Anna Koshmal (5-7 seasons) as Yevgenia Kovaleva, granddaughter of matchmakers, daughter of Masha and Maxim (seasons 1-7, musical)",Yevgenia Kovaleva is related to Masha,GS
"Lisa Prots (4 season, 1 series), Anya Polishchuk (5-6 seasons) as Victoria Kovaleva, granddaughter of matchmakers, the youngest daughter of Masha and Maxim (seasons 4-6)",Victoria Kovaleva is related to Masha,GS
"Marina Serdeshnyuk as Ekaterina Berkovich, daughter of San Sanych, girl Lesha (season 6), best friend of Evgenia Kovaleva (seasons 5-7)",Ekaterina Berkovich is related to San Sanych,GS
"Inna Koroleva as Maria Kovaleva (née Budko), the daughter of Budko, the wife of Maxim, the mother of Zhenya and the twins (seasons 1-2, 4-7)",Maria Kovaleva is related to Budko,GS
"Inna Koroleva as Maria Kovaleva (née Budko), the daughter of Budko, the wife of Maxim, the mother of Zhenya and the twins (seasons 1-2, 4-7)",Maria Kovaleva is related to Maxim,GS
"Inna Koroleva as Maria Kovaleva (née Budko), the daughter of Budko, the wife of Maxim, the mother of Zhenya and the twins (seasons 1-2, 4-7)",Maria Kovaleva is related to Zhenya,GS
"Dmitry Sova as Andrei Bukhankin, Mitya's son from his first marriage, the godson of Ivan Budko (season 3)",Andrei Bukhankin is related to Ivan Budko,GS
"Olesya Zheleznyak as Larisa Bukhankina, from the end of season 4 - the wife of Dmitry Alexandrovich, the mother of Artem and Nadia (seasons 4-7)",Dmitry Alexandrovich is related to Artem,BS
"Anton Pismenny as Artom Bukhankin, the son of Mitya and Larissa (seasons 5-6) (mentioned in season 7)",Artom Bukhankin is related to Mitya,GS
"Alexander Nevzorov (season 3), Yevgeniy Kaporin (5-7 seasons) as Aleksei Kirillovich Doldonov (Lyosha), a friend of Eugenia Kovaleva, Katerina Berkovich (6-7 season), son of Lyubov Georgievna and Kirill Doldonov (3, 5-7 seasons)",Alexander Nevzorov is related to Aleksei Kirillovich Doldonov,GN
"Alexander Nevzorov (season 3), Yevgeniy Kaporin (5-7 seasons) as Aleksei Kirillovich Doldonov (Lyosha), a friend of Eugenia Kovaleva, Katerina Berkovich (6-7 season), son of Lyubov Georgievna and Kirill Doldonov (3, 5-7 seasons)",Aleksei Kirillovich Doldonov is related to Eugenia Kovaleva,GS
"Alexander Nevzorov (season 3), Yevgeniy Kaporin (5-7 seasons) as Aleksei Kirillovich Doldonov (Lyosha), a friend of Eugenia Kovaleva, Katerina Berkovich (6-7 season), son of Lyubov Georgievna and Kirill Doldonov (3, 5-7 seasons)",Eugenia Kovaleva is related to Lyubov Georgievna,BS
"Alexander Ignatusha as Aleksei Petrov (Alekseich), district in Kuchugury, husband of Lyubov Georgievna, stepfather of Lyosha (seasons 3, 5-7)",Aleksei Petrov is related to Kuchugury,MS
"Alexander Ignatusha as Aleksei Petrov (Alekseich), district in Kuchugury, husband of Lyubov Georgievna, stepfather of Lyosha (seasons 3, 5-7)",Aleksei Petrov is related to Lyubov Georgievna,GS
"Alexander Ignatusha as Aleksei Petrov (Alekseich), district in Kuchugury, husband of Lyubov Georgievna, stepfather of Lyosha (seasons 3, 5-7)",Aleksei Petrov is related to Lyosha,GS
"Margarita Shubina as Lyubov Petrova, the mother of Lyosha, the wife of Alexei Alekseevich (seasons 3, 6-7)",Lyubov Petrova is related to Lyosha,GS
"Margarita Shubina as Lyubov Petrova, the mother of Lyosha, the wife of Alexei Alekseevich (seasons 3, 6-7)",Lyubov Petrova is related to Alexei Alekseevich,GS
"Alexei Kiryushchenko as Kirill Doldonov, the biological father of Lyosha (seasons 5-7)",Kirill Doldonov is related to Lyosha,GS
"Olga Aroseva as Lyudmila Koteeva, mother of Olga Nikolaevna, honored teacher (season 4-6)",Lyudmila Koteeva is related to Olga Nikolaevna,GS
"Vladimir Zeldin as Nikolai Koteev, father of Olga Nikolaevna, police general (seasons 4-5)",Nikolai Koteev is related to Olga Nikolaevna,GS
"Emmanuil Vitorgan as Alexander Berkovich, the father of Berkovich Jr. (season 5)",Alexander Berkovich is related to Berkovich Jr.,GS
"Tatyana Vasilyeva as Victoria Viktorovna, the mother of Larisa Bukhankina (season 6)",Victoria Viktorovna is related to Larisa Bukhankina,GS
"Yelena Safonova as Eleonora Leonidovna, the second wife of Alexander Anatolyevich, stepmother Berkovich (season 5)",Eleonora Leonidovna is related to Alexander Anatolyevich,GS
"Jalal, Ayesha (1994) [First published 1985], The Sole Spokesman: Jinnah, the Muslim League and the Demand for Pakistan, Cambridge University Press, ISBN 978-0-521-45850-4",Jalal is related to 1994,BS
"Johannes Brahms: Double concerto for violin and cello, Quintet for clarinet and strings. With Gautier Capuçon, Gustav Mahler Youth Orchestra and Myung-Whun Chung, Paul Meyer, Capuçon Quartet. Virgin Classics, 2007",Double concerto is related to clarinet,BS
"Johannes Brahms: Double concerto for violin and cello, Quintet for clarinet and strings. With Gautier Capuçon, Gustav Mahler Youth Orchestra and Myung-Whun Chung, Paul Meyer, Capuçon Quartet. Virgin Classics, 2007",violin is related to Quintet,BS
"Franz Schubert : Trios for piano, violin and cello, Sonatensatz, Notturno. With Gautier Capuçon, Frank Braley. 2CD Virgin Classics, 2007",piano is related to Notturno,BS
"Franz Schubert : Trios for piano, violin and cello, Sonatensatz, Notturno. With Gautier Capuçon, Frank Braley. 2CD Virgin Classics, 2007",piano is related to Sonatensatz,BS
"Joseph Cayre (born 1941), investor and owner of Midtown Equities",Joseph Cayre is related to Midtown Equities,GS
"Frank Hague (1876–1956), Mayor of Jersey City, 1917–1947",Frank Hague is related to Jersey City,GS
"Sean T. Kean (born 1963), politician; has served in the New Jersey General Assembly since being sworn into office on January 10, 2012, representing the 30th Legislative District",Sean T. Kean is related to New Jersey General Assembly,GN
"Patti Scialfa (born 1953), member of the E Street Band and wife of Bruce Springsteen",Patti Scialfa is related to E Street Band,GS
"Jeffrey Vinik (born 1959), investor and owner of the NHL's Tampa Bay Lightning",NHL is related to Tampa Bay Lightning,BN
Abaka Khan – Mongol Mathurin befriends in Cádiz,Abaka Khan is related to Cádiz,MN
"Comtesse (Suzanne) de Malcrais – woman Mathurin and Julot meet near Paris, holder of the crusader castle Saône",Julot is related to Paris,BS
Mas'ud Khan – an emir in Tabriz and a spy for Sinan,emir is related to Tabriz,BS
"Hillsong Church, located in Norwest Business Park",Hillsong Church is related to Norwest Business Park,GS
Bootsy's Rubber Band,Bootsy is related to Rubber Band,MN
Eddie Phillips as Richard Townsend (credited as Edward Phillips),Eddie Phillips is related to Edward Phillips,GN
"Leonard Bernstein composed and produced a musical adaptation of Voltaire's Candide in 1956, featuring a song called Auto-da-Fé that includes the chorus, 'It's a lovely day for drinking and for watching people fry,' referring to the spectacle of public executions.",Voltaire is related to Candide,GS
"Elias Canetti won the Nobel Prize in Literature in 1981 for his work, especially his novel Die Blendung (1935), literally 'The Blinding', translated into English as Auto-da-Fé (1946).",Elias Canetti is related to Nobel Prize in Literature,GN
"Elias Canetti won the Nobel Prize in Literature in 1981 for his work, especially his novel Die Blendung (1935), literally 'The Blinding', translated into English as Auto-da-Fé (1946).",Elias Canetti is related to Nobel Prize,GN
"Elias Canetti won the Nobel Prize in Literature in 1981 for his work, especially his novel Die Blendung (1935), literally 'The Blinding', translated into English as Auto-da-Fé (1946).",Elias Canetti is related to 1981,BS
"Elias Canetti won the Nobel Prize in Literature in 1981 for his work, especially his novel Die Blendung (1935), literally 'The Blinding', translated into English as Auto-da-Fé (1946).",Elias Canetti is related to 1981,BS
"In Dai Sijie's Balzac and the Little Chinese Seamstress, the final climactic book burning is repeatedly referred to as auto-da-fé.",Dai Sijie is related to Balzac,MN
"Hanson, D., Mazzei, D., Garver, C., De Rossi, D., Stevenson, M., ”Realistic Humanlike Robots for Treatment of ASD, Social Training, and Research; Shown to Appeal to Youths with ASD, Cause Physiological Arousal, and Increase Human-to-Human Social Engagement”, PETRA (PErvasive Technologies Related to Assistive Environment), 2012.",Youths is related to ASD,BS
"Bergman, M., Zhuang, Z., Palmiero, A., Wander, J., Heimbuch, B., McDonald, M., Hanson, D., “Development of an Advanced Respirator Fit Test Headform”, AIHce in Indianapolis, IN, 2012.",AIHce is related to Indianapolis,MN
"Hanson D., Bergs R., Tadesse Y., White V., Priya S. “Enhancement of EAP Actuated Facial Expressions by Designed Chamber Geometry in Elastomers”, Proc. SPIE‘s Electroactive Polymer Actuators and Devices Conf., 10TH Smart Structures and Materials Symposium, San Diego, USA, 2006.",Hanson D. is related to Designed Chamber Geometry,MN
"Hanson D., Bergs R., Tadesse Y., White V., Priya S. “Enhancement of EAP Actuated Facial Expressions by Designed Chamber Geometry in Elastomers”, Proc. SPIE‘s Electroactive Polymer Actuators and Devices Conf., 10TH Smart Structures and Materials Symposium, San Diego, USA, 2006.",Designed Chamber Geometry is related to Elastomers,MN
"Hanson, D. “Bio-inspired Facial Expression Interface for Emotive Robots”, Proc. AAAI National Conference in Edmonton, CA, 2002.",Hanson is related to Facial Expression Interface for Emotive Robots,MS
Adam Lyon (voiced by Nika Futterman),Adam Lyon is related to Nika Futterman,GS
Margaret Rhino (voiced by Nika Futterman),Margaret Rhino is related to Nika Futterman,GS
Euripides Sharkowski (voiced by Phil LaMarr),Euripides Sharkowski is related to Phil LaMarr,GS
Deb Ape (voiced by Kath Soucie),Deb Ape is related to Kath Soucie,GS
Janet Musk Ox (voiced by Grey DeLisle),Janet Musk Ox is related to Grey DeLisle,GS
Eddie Panther (voiced by Cree Summer),Eddie Panther is related to Cree Summer,GS
"Houck, Michael C.; Cody, M. J. (2000). Wild in the City: A Guide to Portland's Natural Areas. Portland: Oregon Historical Society Press. ISBN 0-87595-273-9.",Cody is related to 2000,BS
"Houle, Marcy Cottrell (1996). One City's Wilderness: Portland's Forest Park (2nd ed.). Portland: Oregon Historical Society Press. ISBN 0-87595-284-4.",Houle is related to 1996,GS
"Houle, Marcy Cottrell (1996). One City's Wilderness: Portland's Forest Park (2nd ed.). Portland: Oregon Historical Society Press. ISBN 0-87595-284-4.",Portland is related to Forest Park,GS
"Because the ability to prove historical assessments scientifically is limited, ideology, a mind-set or a social mentality about the state of the world typically plays an important role in the perspectives people develop (Mandel refers here to an idea by Lucien Goldmann). With hindsight, it may be possible to trace out accurately why events necessarily developed in the way that they did, and not otherwise. But at the time they are happening, this is usually not, or not completely possible, and the hope (or fear) for a particular future may play an important role (here Mandel refers to the philosophy of Ernst Bloch). In addition, ideology influences whether one looks upon past events as failures or successes (as many historians have noted, history is often rewritten by the victors in great historical battles to cast themselves in an especially positive light). There is no 'non-partisan' history-writing in this sense, at best we can say the historian had full regard for the known facts pertaining to the given case and frankly acknowledges his biases.",Mandel is related to philosophy,BS
"The theory of historicism according to which the historical process as a whole has an overall purpose or teleology (or 'grand design') is rejected. With Karl Marx and Friedrich Engels, Mandel thought that ''History does nothing... It is people, real, living people who do all that... “history” is not, as it were, a person apart, using people as a means to achieve its own aims; history is nothing but the activity of people pursuing their aims'. With the proviso that people did so within given parameters not of their own making, allowing us to identify broad historical movements as determinate processes. The historical process is also not a matter of linear progress according to inevitable stages—both progress and regress can occur, and different historical outcomes are possible depending on what people do.",Mandel is related to Karl Marx,MS
"Ulick Canning de Burgh, Lord Dunkellin (12 July 1827 – 16 August 1867)",Lord Dunkellin is related to August 1867,MS
9–12 students will attend Montgomery High School and Lake Creek High School.,Montgomery High School is related to Lake Creek High School,BS
"Kambri Crews, producer and publicist located in New York City, and author of Burn Down the Ground: A Memoir in which Montgomery is prominently featured",Kambri Crews is related to New York City,GS
"Charles B. Stewart, physician and statesman. Stewart was Secretary to the Executive of the Consultation, a provisional government established during the Texas Revolution. He served as a delegate at the Convention of 1836, signing the Texas Declaration of Independence. He also represented Montgomery County at the Convention of 1845, which drafted the Texas State Constitution, and served as Montgomery County's first representative in the Texas State Legislature*",Texas State Constitution is related to Texas State Legislature,BS
"Charles B. Stewart, physician and statesman. Stewart was Secretary to the Executive of the Consultation, a provisional government established during the Texas Revolution. He served as a delegate at the Convention of 1836, signing the Texas Declaration of Independence. He also represented Montgomery County at the Convention of 1845, which drafted the Texas State Constitution, and served as Montgomery County's first representative in the Texas State Legislature*",provisional government is related to Texas Revolution,GN
"Berman, Sheri (2006). The Primacy of Politics: Social Democracy and the Making of Europe's Twentieth Century (PDF). Cambridge University Press. ISBN 978-0-511-24231-1. Retrieved 2013-06-26.",Europe is related to PDF,BS
